sc006000_.SC,꼬마 : 아저씨가 우리착한 수녀님 죽였지!!!,,Boy: not good guy killed our sisters !!!,Boy: not good guy killed our sisters !!!
sc006000_.SC,꼬마 : 아저씨가 우리착한 수녀님 죽였지!!!,,Boy: not good guy killed our sisters !!!,Boy: not good guy killed our sisters !!!
sc006000_.SC,꼬마 : 아저씨가 우리착한 수녀님 죽였지!!!,,Boy: not good guy killed our sisters !!!,Boy: not good guy killed our sisters !!!
sc006000_.SC,꼬마 : 아저씨가 우리착한 수녀님 죽였지!!!,,Boy: not good guy killed our sisters !!!,Boy: not good guy killed our sisters !!!
sc006000_.SC,꼬마 : 아저씨가 우리착한 수녀님 죽였지!!!,,Boy: not good guy killed our sisters !!!,Boy: not good guy killed our sisters !!!
sc006000_.SC,꼬마 : 아저씨가 우리착한 수녀님 죽였지!!!,,Boy: not good guy killed our sisters !!!,Boy: not good guy killed our sisters !!!
sc006000_.SC,꼬마 : 아저씨 나도 용 보여줘!!,,Boy: I show for Uncle!,Boy: I show for Uncle!
sc006000_.SC,꼬마 : 아저씨 나도 용 보여줘!!,,Boy: I show for Uncle!,Boy: I show for Uncle!
sc006000_.SC,꼬마 : 아저씨 나도 용 보여줘!!,,Boy: I show for Uncle!,Boy: I show for Uncle!
sc007000_.SC,허킨즈 : 수녀원장님! 제 여동생의 생명이 위급합니다. 빨리 성녀의 눈물로 치료해 주십시오.,,Her Keynes: wonjangnim nun! The life of my sister to emergencies. Please treat as soon as the tears of St..,Her Keynes: wonjangnim nun! The life of my sister to emergencies. Please treat as soon as the tears of St..
sc007000_.SC,아렌트 : 잠깐! 그 성녀의 눈물은 내가 갖기로 얘기가 되어 있다.,,Arendt: Wait! Tears of the saint that I have been talking gatgiro.,Arendt: Wait! Tears of the saint that I have been talking gatgiro.
sc007000_.SC,허킨즈 : 무슨 소리 하는 거야. 내 사람의 생명이 우선이야!,,Her Keynes: What are you talking about. The life of the mine's a first!,Her Keynes: What are you talking about. The life of the mine's a first!
sc007000_.SC,아렌트 : 나한텐 사람의 생명보다 더 중요하다!,,It is more important than the life of a person or hanten: Arendt!,It is more important than the life of a person or hanten: Arendt!
sc007000_.SC,아렌트 : .....,,Arendt: .....,Arendt: .....
sc007000_.SC,허킨즈 : 난 성녀의 눈물로 내 동생을 꼭 살려야 해. 미안하지만 성녀의 눈물은 너에게 넘겨줄 수 없어.,,"Her Keynes: I'm sure must save my brother with tears of St.. Sorry, but the tears of the saint can not betray you.","Her Keynes: I'm sure must save my brother with tears of St.. Sorry, but the tears of the saint can not betray you."
sc007000_.SC,수녀원장 : 그만두세요! 신성한 수녀원에서 무슨짓입니까!!!,,NUNS President: Please stop! What are you doing in the Sacred Convent !!!,NUNS President: Please stop! What are you doing in the Sacred Convent !!!
sc007000_.SC,아렌트 : 나도 이렇게까지 해서 성녀의 눈물을 얻고 싶지않지만 어쩔 수가 없는 내 입장을 이해해주길 바란다.,,Arendt: I hope to do this by haejugil understand my position that can not help but want to get the tears of St..,Arendt: I hope to do this by haejugil understand my position that can not help but want to get the tears of St..
sc007000_.SC,"허킨즈 : 어흐흑,,, 동생아 미안하다. 못난 오빠가 널 죽이고 마는구나",,"Her Keynes: I heuheuk ,,, Oh brother, I'm sorry. Brother're rolling kill you ugly","Her Keynes: I heuheuk ,,, Oh brother, I'm sorry. Brother're rolling kill you ugly"
sc007000_.SC,아렌트 : ......,,Arendt: ......,Arendt: ......
sc007000_.SC,수녀 : 그만들 두세요!,,Sister: Leave the stop!,Sister: Leave the stop!
sc007000_.SC,"수녀 : 자비로운 성녀님이여, 저의 가장 소중한 것을 성녀님께 바치니 성녀님께서 자비로운 눈물을 흘려주시기 바랍니다.",,"Sister: Saint's gracious sirs, please shed my most precious to the bar and struck merciful God saint's tears Dear saint.","Sister: Saint's gracious sirs, please shed my most precious to the bar and struck merciful God saint's tears Dear saint."
sc007000_.SC,수녀원장 : 오! 성녀님의 가호를.....,,Sister Director: Oh! ..... to bless the saint's,Sister Director: Oh! ..... to bless the saint's
sc007000_.SC,아렌트 :....???,,Arendt: .... ???,Arendt: .... ???
sc007000_.SC,수녀원장 : 성녀상이 눈물을 흘리기 위해선 성녀상 앞에서 성녀님 곁에 있겠다는 기도를 하면 성녀상이 눈물을 흘립니다.,,Sister Director: If the prayer is different from St. itgetda front of the saint's St. instantly by shedding tears shed tears Saint different.,Sister Director: If the prayer is different from St. itgetda front of the saint's St. instantly by shedding tears shed tears Saint different.
sc007000_.SC,아렌트 : 그게 무슨말이죠?,,Arendt: What does that mean?,Arendt: What does that mean?
sc007000_.SC,수녀원장 : 성녀의 눈물은 남을 위한 고귀한 희생인 순교를 통해서만 얻을 수 있습니다.,,Sister Director: Tears of St. can be obtained through the noble sacrifice of martyrdom for others.,Sister Director: Tears of St. can be obtained through the noble sacrifice of martyrdom for others.
sc007000_.SC,아렌트 : !!!,,Arendt: !!!,Arendt: !!!
sc007000_.SC,수녀원장 : 고귀한 희생을 통해 성녀의 눈물이 2개가 되었으니 두 분은 더이상 싸우지 않으셔도 됩니다. 더 늦기 전에 여동생을 치료해야 합니다.,,NUNS President: Now that the two dog tears of St. through two noble sacrifice minute you do not fight anymore. You must treat your sister before it is too late.,NUNS President: Now that the two dog tears of St. through two noble sacrifice minute you do not fight anymore. You must treat your sister before it is too late.
sc007000_.SC,허킨즈 : ......내....내....여동생은 이미 죽었어.,,Her Keynes: ...... .... my .... My sister is already dead.,Her Keynes: ...... .... my .... My sister is already dead.
sc007000_.SC,아렌트 : ......,,Arendt: ......,Arendt: ......
sc007000_.SC,허킨즈 : 이제 더 이상 성녀의 눈물은 필요없어.,,Her Keynes: Now you do not need any more tears of St..,Her Keynes: Now you do not need any more tears of St..
sc007000_.SC,아렌트 : ......,,Arendt: ......,Arendt: ......
sc007000_.SC,수녀원장 : ......신의 가호가 함께 하길...,,Sister Director: ...... May God be with ...,Sister Director: ...... May God be with ...
sc007000_.SC,허킨즈 : 아렌트.... 네 놈이 그토록 원하던 성녀의 눈물을 갖고 내앞에서 빨리 꺼져!. 가능한한 빨리!,,Her Keynes: Yeah .... Arendt guy has so much wanted Tears of St. off quickly in front of me! as soon as possible!,Her Keynes: Yeah .... Arendt guy has so much wanted Tears of St. off quickly in front of me! as soon as possible!
sc007000_.SC,성녀의 눈물,,Tears of St.,Tears of St.
sc007000_.SC,세니갈마을,,Senigallia galmaeul,Senigallia galmaeul
sc008000_.SC,세니갈마을,,Senigallia galmaeul,Senigallia galmaeul
sc008000_.SC,수도원장 : 감사합니다. 기사님 덕분에 성수를 자유롭게 사용할 수 있게 되었습니다. 작은 정성의 표시입니다. 받아주십시오.,,Abbot: Thank you. Thanks to the article's now free to use the holy water. A small display of devotion. Please accept.,Abbot: Thank you. Thanks to the article's now free to use the holy water. A small display of devotion. Please accept.
sc008000_.SC,수도원장 : 감사합니다. 기사님 덕분에 성수를 자유롭게 사용할 수 있게 되었습니다.,,Abbot: Thank you. Thanks to the article's now free to use the holy water.,Abbot: Thank you. Thanks to the article's now free to use the holy water.
sc008000_.SC,수도원장 : 우리가 성수를 자유롭게 사용할 수 있도록 해주십시오. 반드시 보답을 해 드리겠습니다.,,Abbot: Please allow us to be free to use the holy water. We will for sure return.,Abbot: Please allow us to be free to use the holy water. We will for sure return.
sc008000_.SC,아렌트 : 성수를 얻을 수 있습니까?,,Arendt: Can you get the holy water?,Arendt: Can you get the holy water?
sc008000_.SC,수도원장 : 현재 우리 수도원에는 성수가 없습니다. 우리는 성수를 주기적으로 마을밖의 고대신전의 동굴에  가서 떠옵니다.,,Abbot: We currently do not have holy monastery. We are going to come floating out of the cave temples of the ancient town of holy water on a regular basis.,Abbot: We currently do not have holy monastery. We are going to come floating out of the cave temples of the ancient town of holy water on a regular basis.
sc008000_.SC,아렌트 : 고대신전의 동굴이라고요?,,Arendt: A kind of ancient cave temple?,Arendt: A kind of ancient cave temple?
sc008000_.SC,수도원장 : 옛날에 살아있는 성인 네빌른이란 분께서 그곳에서 수행을 하던중 동굴안에서 나오는 물을 마시고 신의 계시를 받았다고 하는 성스러운 곳입니다. 네빌른은 신의 계시를 받고 진리를 깨닫게해준 동굴의 물을 성수로 지정했죠.,,Abbot: old adults living Neville is another minute he drank water from inside while trying to perform a sacred place where the cave received a divine revelation. Neville did the other is designated the cave haejun receive the revelation of God to realize the truth in holy water.,Abbot: old adults living Neville is another minute he drank water from inside while trying to perform a sacred place where the cave received a divine revelation. Neville did the other is designated the cave haejun receive the revelation of God to realize the truth in holy water.
sc008000_.SC,수도원장 : 음...... 하지만 그렇게 성스러운 곳을 마을밖의 이단자들이 차지하여 우리도 이단자들 몰래 성수를 떠 오는 입장입니다.,,Abbot: Well ...... But they occupy so other holy places Village heretic heretic is the position we snuck left the holy water.,Abbot: Well ...... But they occupy so other holy places Village heretic heretic is the position we snuck left the holy water.
sc008000_.SC,수도원장 : 우리마을에 이단자들을 처단할 용감한 기사가 있으면 성지를 이단자에게 뺏기지 않았을테인데.... 힘이  없으니 어쩔수 없죠.,,Abbot: If the brave knight to punish the heretics in our town did inde te of focusing the Holy Land to the heretics .... eopjyo unavoidable eopeuni force.,Abbot: If the brave knight to punish the heretics in our town did inde te of focusing the Holy Land to the heretics .... eopjyo unavoidable eopeuni force.
sc008000_.SC,아렌트 : 이단자들이라고?,,Arendt: as heretics?,Arendt: as heretics?
sc008000_.SC,"수도원장 : 이단자의 우두머리는 카젤이라는 자인데, 원래 카콘시스 교황밑의 서열 2번째의 수도사였습니다. 그는 속박의 빛이라는 굴레를 만들었다고 합니다.",,"Abbot: the head of heretics is the party of Kassel, was a monk of the original sequence of the second kakon system under the Pope. He said created the confines of light bondage.","Abbot: the head of heretics is the party of Kassel, was a monk of the original sequence of the second kakon system under the Pope. He said created the confines of light bondage."
sc008000_.SC,수도원장 : 카콘시스 교황과 무슨 연유에서 갈라섰는 지는 자세히 알려진 것이 없지만 그는 속박의 빛을 사용하여 이단자의 우두머리가 되었습니다.,,Abbot: There is more to be known apart from the system kakon Pope and what he stood condensed using light bondage was the head of heretics.,Abbot: There is more to be known apart from the system kakon Pope and what he stood condensed using light bondage was the head of heretics.
sc008000_.SC,아렌트 : (속박의 빛이라면 내가 교황에게 3가지의 맹세를 할 때 사용되었던!!! 카젤이 속박의 빛에 대한 열쇠를 쥐고 있군.),,Arendt (if light bondage itgun I got the keys to the light !!! Kassel bondage that was used when the three vows of the Pope).,Arendt (if light bondage itgun I got the keys to the light !!! Kassel bondage that was used when the three vows of the Pope).
sc008000_.SC,아렌트 : 잘 알았습니다.,,Arendt: I knew well.,Arendt: I knew well.
sc008000_.SC,수도원장 : 이단자의 우두머리인 카젤은 일반 칼로는 상대할  수가 없습니다. 그는 이단자가 되면서 죽음의 신과 계약을 맺었다고 합니다.,,"Abbot: chief of Kassel is a heretic can not be a relative of the general a knife. He said as a heretic god of death, signed a contract.","Abbot: chief of Kassel is a heretic can not be a relative of the general a knife. He said as a heretic god of death, signed a contract."
sc008000_.SC,수도원장 : 죽음의 신과의 계약을 파기하는 방법은 마을밖의 죽음의 탑에 있는 스켈레톤이 알고 있다는 얘기가 있습니다.,,Abbot: How to destroy a god deal of death is talk that there is a skeleton in the Tower of Death outside the village knew.,Abbot: How to destroy a god deal of death is talk that there is a skeleton in the Tower of Death outside the village knew.
sc008000_.SC,하느님만을 생각하며 사실 의향이 있으면 언제라도 오시기 바랍니다.,,"Please come and only think even when in fact, if God is willing.","Please come and only think even when in fact, if God is willing."
sc008000_.SC,아렌트 : 성수를 얻을 수 있습니까?,,Arendt: Can you get the holy water?,Arendt: Can you get the holy water?
sc008000_.SC,수도원장님께 여쭤보시죠.,,Lets also ask God ledger.,Lets also ask God ledger.
sc008000_.SC,기도중이니 말시키지 마시오.,,Am Do not pray in words.,Am Do not pray in words.
sc008000_.SC,기도중이니 말시키지 마시오.,,Am Do not pray in words.,Am Do not pray in words.
sc008000_.SC,아렌트 : 성수를 얻을 수 있습니까?,,Arendt: Can you get the holy water?,Arendt: Can you get the holy water?
sc008000_.SC,수도원장님께 여쭤보시죠.,,Lets also ask God ledger.,Lets also ask God ledger.
sc008000_.SC,기도중이니 말시키지 마시오.,,Am Do not pray in words.,Am Do not pray in words.
sc008000_.SC,기도중이니 말시키지 마시오.,,Am Do not pray in words.,Am Do not pray in words.
SC009000_.SC,뤼겔마을 가는길,,Rwigel town way,Rwigel town way
SC009000_.SC,중심지역,,The central region,The central region
SC009000_.SC,샤르덴마을 가는길,,Shah reuden town way,Shah reuden town way
SC009000_.SC,마녀집 가는길,,Witch way home,Witch way home
SC010000_.SC,스켈레톤 : 고기다.....  나에게도 살을 나눠줘......   으으.....,,Skeleton: the fish that live ..... nanwojwo to me ...... ew .....,Skeleton: the fish that live ..... nanwojwo to me ...... ew .....
SC010000_.SC,기사 : 나 좀 도와주시오........,,Article: Give me some help or ........,Article: Give me some help or ........
SC010000_.SC,아렌트 : 괜찮소? 부상이 심한 것 같은데.....,,Arendt: Are you okay? I think serious injury .....,Arendt: Are you okay? I think serious injury .....
SC010000_.SC,기사 : 당신도..... 이....죽음의 탑 안으로 들어가려는 모양인데.....일찌감치 포기하는....것이....좋을 것이오. 우욱...,,Knight: You are ..... .... inde going into the Tower of Death appearance ..... Oh .... it would be nice .... to give up early. Eww ...,Knight: You are ..... .... inde going into the Tower of Death appearance ..... Oh .... it would be nice .... to give up early. Eww ...
SC010000_.SC,아렌트 : 난 장미십자회의 기사라고. 절대로 포기란 것은 없다.,,Arendt: I called Rose Cross Conference articles. It is not never give up.,Arendt: I called Rose Cross Conference articles. It is not never give up.
SC010000_.SC,기사:....당신이 그 용감한.... 장미십자회의 ......일원이라고  해도 이곳은.... 당신의 칼을 무서워하지 않는다고.....  오직 성수에 의해서만......죽지....,,Article: ... You're that brave ... be it Rose Phillips meetings ...... one won here .... do not be afraid of your knife ..... But only by the holy water. .... die ....,Article: ... You're that brave ... be it Rose Phillips meetings ...... one won here .... do not be afraid of your knife ..... But only by the holy water. .... die ....
SC010000_.SC,아렌트 : 성수라고?,,Arendt: that holy water?,Arendt: that holy water?
SC010000_.SC,기사 : 크헉.......,,Article: keuheok .......,Article: keuheok .......
SC010000_.SC,아렌트 : 이봐!! 정신차려!!,,Arendt: Hey! Wake!!,Arendt: Hey! Wake!!
SC010000_.SC,기사 : 헉헉.....난 이제 얼마남지 않았소.....난...뤼겔마을의 기사 레빈이라고 하오.....,,Article: heokheok ..... What I did not leave now ..... I ... cow called Hao article Levin rwigel of town .....,Article: heokheok ..... What I did not leave now ..... I ... cow called Hao article Levin rwigel of town .....
SC010000_.SC,아렌트 : 레빈기사...,,Arendt: Levin Articles ...,Arendt: Levin Articles ...
SC010000_.SC,레빈 : 헉헉... 내가 죽기 전에 부탁이 한 가지 있는데....이.....귀걸이를.....뤼겔마을의 쟈스민이란 여인에게....,,Levin: heokheok ... There is one kind of favor before I die .... is ..... a ..... earrings Jasmine is a woman of rwigel town ....,Levin: heokheok ... There is one kind of favor before I die .... is ..... a ..... earrings Jasmine is a woman of rwigel town ....
SC010000_.SC,레빈기사의 귀걸이,,Earrings Levin Articles,Earrings Levin Articles
SC010000_.SC,아렌트 : 쟈스민이라고?,,Arendt: as Jasmine?,Arendt: as Jasmine?
SC010000_.SC,레빈 : 반드시........전해주길 바라오........,,Levin: baraoh haejugil sure ........ ........ ago,Levin: baraoh haejugil sure ........ ........ ago
SC010000_.SC,아렌트 : 알았소.......,,Arendt: I understand .......,Arendt: I understand .......
SC010000_.SC,레빈 : 고맙소.....성수는......성수는......수도원에서....우욱....,,Levin: Thank you ..... ...... holy water holy water from the monastery ...... .... Ouch ....,Levin: Thank you ..... ...... holy water holy water from the monastery ...... .... Ouch ....
SC010000_.SC,아렌트 : ........,,Arendt: ........,Arendt: ........
SC010000_.SC,아렌트 : 잘 가게나. 기사 레빈.,,Arendt: good shops. Article Levin.,Arendt: good shops. Article Levin.
SC010000_.SC,아렌트 : 빨리 성수를 구하러 가야겠군,,Arendt: got to go rescue the holy fast,Arendt: got to go rescue the holy fast
SC010000_.SC,외부길,,External path,External path
SC010000_.SC,죽음의탑 2층,,Death Tower 2nd floor,Death Tower 2nd floor
SC010000_.SC,아렌트 : 죽은자의 파피루스를 얻기전에는 나갈수 없지.  여기서 무너지면 아버지를 능가할수 없지.,,Arendt: eopji nagalsu before obtaining the Dead papyrus. Once down here eopji can surpass his father.,Arendt: eopji nagalsu before obtaining the Dead papyrus. Once down here eopji can surpass his father.
SC011000_.SC,죽음의탑3층,,Top three floors of Death,Top three floors of Death
SC011000_.SC,죽음의탑1층,,Death Tower 1F,Death Tower 1F
SC012000_.SC,보스 : 우...우....나에게....죽음을.... 선사해 주지 않겠나? 난 성수로도 절대로 죽지 않아....내가 죽을 수 있는 방법은.... 유일하게.... 죽은자의 파피루스로.... 저주를 푸는 방법이지....우....그래야만 내가 죽을 수 있어.,,"Boss: Ooh ... ooh ... ... seonsahae'd give me death ...? I absolutely do not die as a holy .... How can I die with the dead .... is .... the only way to solve the curse, not a papyrus .... .... .... Only then right I can die.","Boss: Ooh ... ooh ... ... seonsahae'd give me death ...? I absolutely do not die as a holy .... How can I die with the dead .... is .... the only way to solve the curse, not a papyrus .... .... .... Only then right I can die."
SC012000_.SC,아렌트 : 왜 넌 성수로도 죽지 않는 거지?,,Arendt: Why You're also not die as holy?,Arendt: Why You're also not die as holy?
SC012000_.SC,보스 스켈레톤 : 우....우..... 나는 이곳에 감금되어 있던 죄수였어. 부당한 대우에 항거하여  폭동을 주도했지.,,Boss Skeleton: .... ooh ooh ..... I was a prisoner who was incarcerated here. To protest the unfair treatment it did led to riots.,Boss Skeleton: .... ooh ooh ..... I was a prisoner who was incarcerated here. To protest the unfair treatment it did led to riots.
SC012000_.SC,보스 스켈레톤 : 하지만 그 폭동은 즉시 진압되었고 이곳에 불을 질러 우리 죄수들은 영원히 고통속에 죽지않는 저주를 받으며 모두 불타버렸지.,,"Skeleton Boss: But the uprising was soon battling across the lights in here, we all got burned prisoners cursed not die in pain forever.","Skeleton Boss: But the uprising was soon battling across the lights in here, we all got burned prisoners cursed not die in pain forever."
SC012000_.SC,보스 스켈레톤 : 다른 죄수들은 성수로 편안한 죽음을 누릴 수 있게 저주가 걸렸지만 난 폭동을 주도했다는 죄로 죽은자의 파피루스를 가진자에 의해서만 죽을 수 있게 저주가 걸렸어...... 부디 나를 죽여주겠나?,,Boss skeleton: the other prisoners took the curse die allows only those with the Dead papyrus sins that led to the only curse I took a riot able to enjoy a comfortable death in holy week ...... Could you please kill me?,Boss skeleton: the other prisoners took the curse die allows only those with the Dead papyrus sins that led to the only curse I took a riot able to enjoy a comfortable death in holy week ...... Could you please kill me?
SC012000_.SC,아렌트 : 죽음의 신과의 계약을 파기하는 법에 대해 알려주면 너를 죽여주겠다.....,,"Arendt: give us about how to destroy the god of death, I will kill you contract .....","Arendt: give us about how to destroy the god of death, I will kill you contract ....."
SC012000_.SC,보스 : 죽은자의 파피루스를 얻게 되면 죽음의 신과의 계약을 파기할 수 있다.....,,BOSS: When I get to the Dead papyrus may terminate the contract of the gods of death .....,BOSS: When I get to the Dead papyrus may terminate the contract of the gods of death .....
SC012000_.SC,아렌트 : 죽음의 파피루스는 어디에 있지?,,Arendt: the papyrus of death Where is it?,Arendt: the papyrus of death Where is it?
SC012000_.SC,보스 : 죽음의 파피루스는 4개의 문이 있는 방안에 있다........,,Boss: Death Papyrus is a room with four doors ........,Boss: Death Papyrus is a room with four doors ........
SC012000_.SC,죽음의탑2층,,Death Tower 2nd floor,Death Tower 2nd floor
SC012000_.SC,"아렌트 : 죽음의 두려움을 주는 자여, 자만하지 말지어다.그대가 죽음의 신과 입맞춤을 가질 때 모든 생명은 무효가 되도다.죽음의 신과의 계약은 그대에 의해 파기되나니.",,"Arendt: Do not let the fear of death that only thou, when thou have God kiss of death god contract is void of all life is death, it doedoda but destroyed by you.","Arendt: Do not let the fear of death that only thou, when thou have God kiss of death god contract is void of all life is death, it doedoda but destroyed by you."
SC012000_.SC,"보스 : 고,.....맙......다...........난 이제......영원한....죽음의....... 길로......",,Boss: high ..... ...... Thank all ........... ...... Now I ... Eternal Death ....... the way ......,Boss: high ..... ...... Thank all ........... ...... Now I ... Eternal Death ....... the way ......
SC012000_.SC,보스 : 제발.....나를....죽여줘,,Boss: Please ..... me .... jukyeojwo,Boss: Please ..... me .... jukyeojwo
SC012000_.SC,보스 : 제발.....나를....죽여줘,,Boss: Please ..... me .... jukyeojwo,Boss: Please ..... me .... jukyeojwo
SC012000_.SC,보스 : 제발.....나를....죽여줘,,Boss: Please ..... me .... jukyeojwo,Boss: Please ..... me .... jukyeojwo
SC012000_.SC,보스 : 제발.....나를....죽여줘,,Boss: Please ..... me .... jukyeojwo,Boss: Please ..... me .... jukyeojwo
SC012000_.SC,아렌트 : 드디어 죽은자의 파피루스를 얻었다.,,Arendt: I finally got a dead papyrus.,Arendt: I finally got a dead papyrus.
SC012000_.SC,죽은자의 파피루스,,Dead papyrus,Dead papyrus
SC013000_.SC,외부길,,External path,External path
SC013000_.SC,성수를 구했으니 죽음의 탑으로 가야겠군.,,Haeteuni nine holy water got to go to the Tower of Death.,Haeteuni nine holy water got to go to the Tower of Death.
SC013000_.SC,아렌트 : 왠 분수지?  목이나 축이고 가야겠군.,,Arendt: WAN Fountain? Got to go neck and axis.,Arendt: WAN Fountain? Got to go neck and axis.
SC014000_.SC,외부길,,External path,External path
SC014000_.SC,정령 : 우~~우~~ 또다시 올리브 나무로 나에게 괴로움을 주려는 그대는 누구인가?,,Elemental: Ooh Ooh yet applied again who are you trying afflicted me with an olive tree?,Elemental: Ooh Ooh yet applied again who are you trying afflicted me with an olive tree?
SC014000_.SC,아렌트 : 나에게 용감한자의 파피루스를 넘겨라.,,Arendt: over a brave person called me papyrus.,Arendt: over a brave person called me papyrus.
SC014000_.SC,정령 : 우~~우~~ 올리브 나무를 없애줘...........,,Elemental: Ooh Ooh got rid of olive trees ...........,Elemental: Ooh Ooh got rid of olive trees ...........
SC014000_.SC,아렌트 : 파피루스를 주지 않으면 나무를 계속 이곳에 놓아두겠다.,,Arendt: If you do not put on a papyrus dugetda trees continue here.,Arendt: If you do not put on a papyrus dugetda trees continue here.
SC014000_.SC,정령 : 알았다.....용감한 자의 파피루스를 주겠다.,,Jinn: I will ..... knew the bravest person papyrus.,Jinn: I will ..... knew the bravest person papyrus.
SC014000_.SC,용감한자의 파피루스,,Brave's Papyrus,Brave's Papyrus
SC014000_.SC,정령 : 우~~ 우~~ 나를 귀찮게 하지마라....돌아가라.....,,Elemental: Ooh Ooh Do not bother me .... go back .....,Elemental: Ooh Ooh Do not bother me .... go back .....
SC014000_.SC,아렌트 : 너가 용감한 자의 파피루스를 갖고 있다고 하던데....,,Arendt: I heard that you have a brave person papyrus ....,Arendt: I heard that you have a brave person papyrus ....
SC014000_.SC,정령 : 우~~ 우~~ 돌아 가거라....네가 가질 만한 것이 아니다.,,Elemental: Ooh Ooh and go back .... you might not have.,Elemental: Ooh Ooh and go back .... you might not have.
SC015000_.SC,기사 : 윽.  역시 내가 제대로 봤군.  칼솜시가 대단해.  으으.,,Knight: Ugh. I also bwatgun properly. Kalsom a great city. Ew.,Knight: Ugh. I also bwatgun properly. Kalsom a great city. Ew.
SC015000_.SC,아렌트 : 이보게 괜찮은가.  이렇게 만나지만 않았어도 좋은 친구가 될수 있었는데.  이름도 못물어봤군,,Arendt: Hey okay. So even if it only be seen was a good friend. The name also can not ask bwatgun,Arendt: Hey okay. So even if it only be seen was a good friend. The name also can not ask bwatgun
SC015000_.SC,기사 : 나같은 놈이 이름이 어디있겠는가.  죽기전에 자네같은 친구를 만났으니 여한은 없군. 앞으로 조심하게나 나보다 실력있는 놈들이 너를 노리고 있으니까.,,Article: Would a guy like me where this name. I will nourish you've met friends like before he died yeohan. Be careful with these guys than I am proficient or future iteunikka seeking you.,Article: Would a guy like me where this name. I will nourish you've met friends like before he died yeohan. Be careful with these guys than I am proficient or future iteunikka seeking you.
SC015000_.SC,기사 : 그리고 이 반지를 나의 아들.....,,Article: And this ring is my son .....,Article: And this ring is my son .....
SC015000_.SC,아렌트 : 이보게.  정신차리게.  이반지를 어쩐다.,,Arendt: Loos. Noticed spirit. Ivan eojjeonda image.,Arendt: Loos. Noticed spirit. Ivan eojjeonda image.
SC015000_.SC,아렌트 : 도대체 어떤놈이지. 반드시 가만있지 않으리라.,,Arendt: What the hell is not he. Be sure I will not do alone.,Arendt: What the hell is not he. Be sure I will not do alone.
SC015000_.SC,외부길,,External path,External path
SC015000_.SC,아렌트 : 올리브 열매을 얻었다.,,Arendt: Got Olives yeolmaeeul.,Arendt: Got Olives yeolmaeeul.
SC015000_.SC,올리브 열매,,"Olives,","Olives,"
SC015000_.SC,기사 : 어이~  곱상하게생긴 놈이었잖아.,,Article: Hey ~ It's been gopsang-looking guy.,Article: Hey ~ It's been gopsang-looking guy.
SC015000_.SC,아렌트 : 넌 뭔데 시비냐.  뜨거운 맛을 봐야지 정신이 들겠군.,,Arendt: What You fertilization or not. Let me give you a spirit group ll hot taste.,Arendt: What You fertilization or not. Let me give you a spirit group ll hot taste.
SC015000_.SC,기사 : 곳 죽을놈이 말이 거칠군.  먼저 온놈은 실패했다고 하길레 대단한 놈인줄 알았더니.,,Article: die where he is tough to say the group. First Les alatdeoni Towing cables that want a great guy onnom fail.,Article: die where he is tough to say the group. First Les alatdeoni Towing cables that want a great guy onnom fail.
SC015000_.SC,아렌트 : 너도 저번에 왔던 놈처럼 날 죽이려 온것이냐?,,Arendt: You would come to kill me as he came in the other day?,Arendt: You would come to kill me as he came in the other day?
SC015000_.SC,기사 : 그럼 그럼.  그런데 이건 너무 싱거울것 같은데.  칼이나 제대로 쓸줄아나 모르겠군.,,Knight: Well then. But this looks like a mirror so Singh. Knife or do not properly sseuljul Ana County.,Knight: Well then. But this looks like a mirror so Singh. Knife or do not properly sseuljul Ana County.
SC015000_.SC,아렌트 : 너도 누가 시켰는지 말안할것인가?,,Arendt: You will not tell you who brought that?,Arendt: You will not tell you who brought that?
SC015000_.SC,기사 : 그럼.  사람을 죽이며 살아도 어느정도의 규칙은 우리도 지키며 살지,,Article: Sure. Killing people salahdo certain amount of rules we live and keep,Article: Sure. Killing people salahdo certain amount of rules we live and keep
SC015000_.SC,기사 : 자 그럼 한번싸워볼까.  너무말을 많이 하니까 정이든 느낌인데.  빨리 죽여주지 친구.,,Articles: Now let's fight again then. Inde feel too much to say because jeongyideun. Not quickly kill a friend.,Articles: Now let's fight again then. Inde feel too much to say because jeongyideun. Not quickly kill a friend.
SC016000_.SC,아렌트 : 지혜의 호수에서 더 이상 죽는 일이 없을 것이오. 자 이제 내게 해방의 반지를 넘기시오.,,Arendt: Oh it is no longer die at Lake of Wisdom. Now that Make me flip the ring of liberation.,Arendt: Oh it is no longer die at Lake of Wisdom. Now that Make me flip the ring of liberation.
SC016000_.SC,카젤 : 해방의 반지를 넘겨주겠소. 이 반지로 카콘시스 교황으로부터 해방되시오. 모든 진실을 알게 되었을 때 그대는 이 해방의 반지에 대해 고마움을 느낄 것이오.,,"Kassel:'ll share over the ring of liberation. With the five rings brighten liberation from the pope kakon system. When you know all the truth, oh I felt grateful for the Ring of liberation.","Kassel:'ll share over the ring of liberation. With the five rings brighten liberation from the pope kakon system. When you know all the truth, oh I felt grateful for the Ring of liberation."
SC016000_.SC,아렌트 : 그 진실이 무엇인지 지금 말해 줄 수 있소?,,Arendt: what is the truth Can you tell me now?,Arendt: what is the truth Can you tell me now?
SC016000_.SC,카젤 : 스스로 깨달아야 할 것이오.,,Kassel: Oh to realize itself.,Kassel: Oh to realize itself.
SC016000_.SC,해방의 반지,,Ring of Liberation,Ring of Liberation
